p_pred_sec,s_pred_sec,p_status,s_status,p_quality,s_quality,event_id,source_id,p_true_sec,s_true_sec,p_error_ms,s_error_ms
9,15.5,detected,detected,286.976930514375,143.984231235227,stead_event_00411,hv61431046,9,15.48,0,19.9999999999996
8,14.46,detected,detected,268.690350607782,159.219952984313,stead_event_00412,hv61443381,8,14.48,0,-19.9999999999996
9,15.34,detected,detected,274.89069806689,75.9544296272094,stead_event_00427,hv61470176,9,14.7,0,639.999999999999
9,13.06,detected,detected,322.802310529979,144.881805796171,stead_event_00441,hv61491046,9,13.12,0,-60.0000000000005
6,11.94,detected,detected,295.121245501627,95.3944138067113,stead_event_00445,hv61494321,6,12,0,-60.0000000000005
7.99,13.74,detected,detected,305.582624564797,120.746384640663,stead_event_00446,hv61494421,8,13.2,-9.99999999999979,539.999999999999
9.01,13.02,detected,detected,321.247608665591,147.87762135448,stead_event_00453,hv61515041,9,13.03,9.99999999999979,-10.0000000000016
9,12.9,detected,detected,311.744262382746,144.513790359294,stead_event_00464,hv61573621,9,12.95,0,-50.0000000000007
5,9.34,detected,detected,297.09729366596,143.394088372763,stead_event_00467,hv61586936,5,9.22,0,119.999999999999
4,6.34,detected,detected,282.611497637055,123.5701590553,stead_event_00469,hv61591531,4,6.43,0,-89.9999999999999
5,7.34,detected,detected,247.773011077017,150.211506575626,stead_event_00471,hv61596221,5,7.37,0,-30.0000000000002
6.99,12.66,detected,detected,275.663152759325,129.115024507176,stead_event_00473,hv61626271,7,12.72,-9.99999999999979,-60.0000000000005
4,9.14,detected,detected,313.631596088093,128.275643240421,stead_event_00475,hv61629831,4,9.1,0,40.0000000000009
5.02,16.38,detected,detected,299.826239311074,52.6390493047949,stead_event_00478,hv61630461,5,17.01,19.9999999999996,-630.000000000003
8,18.82,detected,detected,280.480155134218,128.313837153721,stead_event_00485,hv61653731,8,18.8,0,19.9999999999996
5,14.1,detected,detected,274.636293023603,150.318849877372,stead_event_00488,hv61657746,5,14.02,0,80.0000000000001
4,13.1,detected,detected,284.235068660691,172.008437724676,stead_event_00489,hv61659231,4,13.02,0,80.0000000000001
4.01,16.1,detected,detected,281.433819823011,120.418867844243,stead_event_00498,hv61694021,4,16.09,9.99999999999979,10.0000000000016
8.02,21.11,detected,detected,309.067188078507,78.5158534999294,stead_event_00499,hv61695836,8,20.89,19.9999999999996,219.999999999999
9,17.9,detected,detected,277.649130254178,132.702769579938,stead_event_00506,hv61717336,9,18.04,0,-140.000000000001
5,13.5,detected,detected,299.958867660254,99.4853283473986,stead_event_00508,hv61724031,5.01,13.41,-9.99999999999979,89.9999999999999
9,19.22,detected,detected,283.675759178086,142.155026939066,stead_event_00512,hv61755026,9,19.22,0,0
4,12.9,detected,detected,286.833114349281,161.209024347106,stead_event_00513,hv61763851,4,12.9,0,0
8.02,19.62,detected,detected,269.43361464408,124.605897253193,stead_event_00518,hv61785231,8,19.64,19.9999999999996,-19.9999999999996
9,17.9,detected,detected,297.475151769408,161.903201550962,stead_event_00522,hv61796236,9,17.91,0,-10.0000000000016
5,13.5,detected,detected,292.410149710232,107.538914453352,stead_event_00529,hv61836176,5,13.52,0,-19.9999999999996
6,15.54,detected,detected,265.658115097918,111.330535649377,stead_event_00531,hv61839021,6,15.48,0,59.9999999999987
6,18.14,detected,detected,271.084797253515,85.4213567024682,stead_event_00532,hv61839706,6,18.21,0,-70.0000000000003
5,13.9,detected,detected,311.811246682516,103.187733066856,stead_event_00535,hv61566007,5,14.08,0,-180
8,14.1,detected,detected,257.852299199795,144.168270068473,stead_event_00540,hv61872781,8,14.1,0,0
5.99,11.86,detected,detected,304.801610930213,97.6616729672548,stead_event_00554,hv61945641,6,11.74,-9.99999999999979,119.999999999999
4,9.36,detected,detected,288.827733917494,74.0700637673922,stead_event_00568,hv70009322,4,9.39,0,-30.0000000000011
9,15.99,detected,detected,283.469973459154,130.964174537116,stead_event_00574,hv70021937,9,16.01,0,-20.0000000000014
9,16.26,detected,detected,267.290674344433,136.860805434838,stead_event_00575,hv70023277,9,16.32,0,-59.9999999999987
6,14.29,detected,detected,363.7436117956,81.907622996831,stead_event_00577,hv70039687,5.92,12.75,80.0000000000001,1540
6.99,12.74,detected,detected,293.241862729965,50.1142918934727,stead_event_00581,hv70052617,6.92,13.6,70.0000000000003,-859.999999999999
7,12.38,detected,detected,285.846253539105,101.74120430478,stead_event_00594,hv70075181,7,12.7,0,-320
5,11.06,detected,detected,273.802556236194,104.088781859308,stead_event_00614,hv70119016,5,11,0,60.0000000000005
1.46,7.38,detected,detected,263.748695252558,104.892877184043,stead_event_00615,hv70121976,1.51,7,-50,380
5,9.5,detected,detected,259.179000912334,132.644980797245,stead_event_00634,hv60960381,5,9.45,0,49.9999999999989
9.01,12.17,detected,detected,327.291266997012,144.642984440713,stead_event_00635,hv60966561,9,12.15,9.99999999999979,19.9999999999996
9,15.1,detected,detected,284.273042130597,105.023436665479,stead_event_00651,hv61042316,9,15.17,0,-70.0000000000003
5,10.86,detected,detected,279.854286789409,138.841870522623,stead_event_00654,hv61059176,5,10.93,0,-70.0000000000003
1.46,6.9,detected,detected,306.865207732615,147.989996897903,stead_event_00669,hv61199221,1.51,7.04,-50,-140
6,9.42,detected,detected,270.987856450017,121.789417466979,stead_event_00680,hv61312676,6,9.3,0,119.999999999999
8.02,8.75,detected,detected,265.173952980206,142.435781481604,stead_event_00684,hv61349046,8,8.85,19.9999999999996,-99.9999999999996
7.03,13.33,detected,detected,254.095509178204,42.3119626442607,stead_event_00687,hv61369201,7,12.7,30.0000000000002,629.999999999999
9,15.17,detected,detected,255.059205159313,54.8271717027438,stead_event_00688,hv61383356,9,14.9,0,270
6,11.26,detected,detected,328.216054096721,129.260678602199,stead_event_00693,hv61402671,6,10.5,0,760
5.02,10.87,detected,detected,291.888892260789,75.0032625603839,stead_event_00718,hv61744946,5,11.3,19.9999999999996,-430.000000000001
9,20.22,detected,detected,272.004606216382,109.199601174254,stead_event_00729,hv61828751,9.02,20.11,-19.9999999999996,109.999999999999
5.99,21.44,detected,detected,279.45201247652,112.210142044629,stead_event_00732,hv61569122,6,21.36,-9.99999999999979,80.0000000000018
8.04,9.48,detected,detected,266.346200389362,174.488137434821,stead_event_00735,hv61881196,8.35,9.49,-310.000000000001,-9.99999999999979
3.99,8.3,detected,detected,291.507372836531,119.90344614159,stead_event_00750,hv62019746,4,8.4,-9.99999999999979,-99.9999999999996
4,15.1,detected,detected,282.670638445819,131.462424264691,stead_event_00762,ak012azl0m1x,4,14.99,0,109.999999999999
8.02,11.78,detected,detected,309.943934932772,113.778080203209,stead_event_00766,ak01122itd6r,8,11.6,19.9999999999996,180
8,14.66,detected,detected,282.936415878907,116.594214060272,stead_event_00772,ak0128ezfwlw,8,14.7,0,-40.0000000000009
8.03,13.79,detected,detected,264.303395871428,95.8090249575735,stead_event_00779,ak19714709,8,13.7,29.9999999999994,89.9999999999981
8,14.51,detected,detected,264.974943292553,101.161429308911,stead_event_00782,ak01122itd6r,8,14.5,0,9.99999999999979
4,7.42,detected,detected,268.088122877193,92.0377516595058,stead_event_00791,hv60921251,4,7.5,0,-80.0000000000001
4,10.42,detected,detected,188.264941466225,88.2744856412466,stead_event_00809,hv60977116,4,10.4,0,19.9999999999996
6,9.54,detected,detected,256.652000468244,150.401108530165,stead_event_00813,hv60984151,6,9.3,0,239.999999999998
9,12.3,detected,detected,278.496538818168,99.6300303783317,stead_event_00819,hv60991386,9,12.32,0,-19.9999999999996
9,15.63,detected,detected,256.870792298268,79.7133268970726,stead_event_00820,hv60991471,9,15.6,0,30.0000000000011
5,11.14,detected,detected,295.452962643337,93.0019531129008,stead_event_00823,hv61026081,5,11.13,0,9.99999999999979
7,8.58,detected,detected,266.511352604013,137.023819491634,stead_event_00830,hv61036836,7,8.5,0,80.0000000000001
7,8.82,detected,detected,295.22433295513,120.319150383092,stead_event_00831,hv61055001,7,9.22,0,-400
3.99,5.46,detected,detected,223.895269560911,91.9346401402093,stead_event_00834,hv61073686,4,5.5,-9.99999999999979,-40
8.91,9.86,detected,detected,241.521152609718,163.309030147383,stead_event_00837,hv61080921,9,9.9,-89.9999999999999,-40.0000000000009
5.03,6.26,detected,detected,257.152306506708,156.270885294091,stead_event_00838,hv61081481,5,6.3,30.0000000000002,-40
5,6.66,detected,detected,262.927284706333,137.625986301726,stead_event_00849,hv61107221,5,6.7,0,-40
6,8.27,detected,detected,257.230642614351,66.0161496476355,stead_event_00860,hv61146926,6,7.9,0,369.999999999999
5,6.5,detected,detected,252.238532660255,115.521995903782,stead_event_00867,hv61157001,5,6.5,0,0
8.02,9.74,detected,detected,265.52734785973,108.002566723862,stead_event_00871,hv61170061,8,9.7,19.9999999999996,39.9999999999991
5.01,7.27,detected,detected,297.6692228787,91.7783213155301,stead_event_00877,hv61193411,5,8.18,9.99999999999979,-910
3.98,5.38,detected,detected,251.96354553552,147.853611539544,stead_event_00892,hv61276871,4,5.4,-20,-20.0000000000005
7,9.31,detected,detected,251.35253924178,114.010335304206,stead_event_00893,hv61278656,7,9.2,0,109.999999999999
6,9.14,detected,detected,259.540024896708,87.2894858257318,stead_event_00915,hv61332976,6,9.2,0,-60.0000000000005
6,8.5,detected,detected,265.470139062033,142.927883111581,stead_event_00921,hv61349676,6,8.31,0,189.999999999999
5.02,7.69,detected,detected,219.356862848076,88.7811683732407,stead_event_00929,hv61416591,5,6.83,19.9999999999996,860
7,9.34,detected,detected,291.087893871215,88.8483535662556,stead_event_00942,hv61480866,7,8.8,0,539.999999999999
5,6.35,detected,detected,279.65758380365,138.45636814412,stead_event_00945,hv61501976,5,6.3,0,49.9999999999998
6,8.5,detected,detected,270.042260012669,103.988669261498,stead_event_00947,hv61567036,6,8.6,0,-99.9999999999996
4,5.68,detected,detected,302.84020316365,127.748281721251,stead_event_00957,hv61683836,4,5.7,0,-20.0000000000005
8.99,11.34,detected,detected,275.026303722278,111.688247759329,stead_event_00962,hv61684436,9,11.4,-9.99999999999979,-60.0000000000005
8.04,9.38,detected,detected,313.60676628486,137.060620045254,stead_event_00972,hv61753126,8,9.39,39.9999999999991,-9.99999999999979
6.02,7.34,detected,detected,321.956391083708,157.356711875808,stead_event_00973,hv61756966,6,7.4,19.9999999999996,-60.0000000000005
7.03,8.31,detected,detected,259.433995230574,159.606529406101,stead_event_00978,hv61798521,7,8.3,30.0000000000002,9.99999999999979
7.99,15.58,detected,detected,287.221247721354,118.498995183156,stead_event_00996,hv61955651,8,15.71,-9.99999999999979,-130.000000000001
4,11.76,detected,detected,303.588098550356,91.9598257433007,stead_event_01021,ak19078998,4,11.6,0,160
5,13.61,detected,detected,282.480709020238,128.644552422728,stead_event_01023,16021240,5,13.6,0,9.99999999999979
5.97,13.46,detected,detected,208.741366629113,105.20595421489,stead_event_01028,16334312,7,13.5,-1030,-39.9999999999991
4,12.58,detected,detected,304.351117086405,68.3251734553325,stead_event_01038,12089196,4,13.1,0,-520
5.99,11.58,detected,detected,303.263821565403,75.0890351424008,stead_event_01039,16194199,6,12,-9.99999999999979,-420
7,14.3,detected,detected,260.379384990157,133.541670587748,stead_event_01042,16194207,7,14.1,0,200.000000000001
6,11.3,detected,detected,305.630094358421,88.2098587959525,stead_event_01045,14835964,6,10.9,0,400
7.99,14.9,detected,detected,264.892061823827,124.358644053307,stead_event_01050,12576612,8,14.2,-9.99999999999979,699.999999999999
9,15.78,detected,detected,259.368526818495,73.3621775125459,stead_event_01051,14836273,9,15.7,0,79.9999999999983
4,10.81,detected,detected,315.484739050646,94.1105486045083,stead_event_01052,12576617,4,11.2,0,-390.000000000001
5.99,11.99,detected,detected,284.295675478276,91.4214887448039,stead_event_01054,14836840,6,12.17,-9.99999999999979,-180
7,15.81,detected,detected,253.133887166544,70.4323513993709,stead_event_01072,12103389,7,15.4,0,410
9,11.97,detected,detected,251.304366474885,112.245498291025,stead_event_01076,16194319,9,12.1,0,-129.999999999999
7.99,15.62,detected,detected,273.870089218755,84.1907727956706,stead_event_01078,12576674,8,15.7,-9.99999999999979,-80.0000000000018
5.01,11.06,detected,detected,293.034454491751,87.6019279377513,stead_event_01080,12576732,5,10.89,9.99999999999979,170
3.99,12.1,detected,detected,303.392444468753,97.5206524115826,stead_event_01082,12578488,4,12.1,-9.99999999999979,0
8.99,17.02,detected,detected,277.554859279721,107.907619270163,stead_event_01088,12581808,9,16.9,-9.99999999999979,120.000000000001
3.99,11.78,detected,detected,281.983930340886,68.7725733427203,stead_event_01089,12742170,4,12.4,-9.99999999999979,-620.000000000001
9,14.58,detected,detected,286.411870898086,85.3294669133543,stead_event_01102,12582975,9,14.4,0,180
6,14.1,detected,detected,265.174200879967,53.5605872744205,stead_event_01107,14843868,6,13.96,0,139.999999999999
9,16.74,detected,detected,297.475303607635,97.9960764273608,stead_event_01111,12638914,9,16.3,0,439.999999999998
5,11.78,detected,detected,283.627647453558,94.1266472514277,stead_event_01112,12669138,5,11.3,0,479.999999999999
8,15.61,detected,detected,272.729071504035,89.1142035572769,stead_event_01116,12692694,8,15.93,0,-320
7,12.15,detected,detected,256.478922904466,65.7503411363904,stead_event_01118,12738686,7,12.1,0,50.0000000000007
4.98,10.97,detected,detected,296.057658995642,113.268011028574,stead_event_01129,12821491,5,10.9,-19.9999999999996,70.0000000000003
6,14.62,detected,detected,311.823798470645,81.8354414204598,stead_event_01130,12821492,7,14.59,-1000,29.9999999999994
9,14.98,detected,detected,260.158570962031,73.3747797197795,stead_event_01131,12824921,9,14.3,0,680
7,11.94,detected,detected,256.545301900067,78.1267381194252,stead_event_01132,12862188,7,11.8,0,139.999999999999
4.03,6.7,detected,detected,249.645832698901,128.623773812206,stead_event_01145,13231845,4,6.6,30.0000000000002,99.9999999999996
4,9.9,detected,detected,287.148817631518,86.7827433647983,stead_event_01148,13324932,4,9.94,0,-39.9999999999991
9,13.3,detected,detected,291.881673096881,138.009543103721,stead_event_01149,13324955,9,13.1,0,200.000000000001
6,10.38,detected,detected,270.892787455378,137.777517582686,stead_event_01150,13347186,6,10.7,0,-320
4,9.86,detected,detected,287.359357523473,112.868333056108,stead_event_01174,603273129,4,9.64,0,219.999999999999
3.98,8.43,detected,detected,312.954485431624,118.229102929981,stead_event_01178,ci10321469,4,8.77,-20,-340
8,14.18,detected,detected,267.010153928393,83.199080140958,stead_event_01186,se60006308,8,14.44,0,-260
3.99,8.58,detected,detected,296.942840692629,111.779199972154,stead_event_01187,se60055323,4,8.7,-9.99999999999979,-120.000000000001
5,11.78,detected,detected,266.666706522011,85.618579453696,stead_event_01202,605597273,5,11,0,779.999999999999
4,10.26,detected,detected,269.516564324135,119.351023324301,stead_event_01219,ak16852320,4,9.9,0,359.999999999999
7.98,11.46,detected,detected,293.896702935413,126.387972574734,stead_event_01223,uw60403756,8,11.7,-19.9999999999996,-240
5.99,8.58,detected,detected,291.383451166279,64.1005211498522,stead_event_01225,uw61343631,5.85,9,140,-420
9.01,12.41,detected,detected,278.974415594834,77.3815725539861,stead_event_01235,uw60559447,9,12.5,9.99999999999979,-89.9999999999999
4.99,7.84,detected,detected,266.135252972244,165.008331458609,stead_event_01236,uw10718583,5,7.5,-9.99999999999979,340
5,11.18,detected,detected,264.547218285096,75.5710916870331,stead_event_01237,uw60537116,5,10.1,0,1080
6,10.1,detected,detected,265.897735238685,109.005207422728,stead_event_01249,uw60403241,6,9.81,0,289.999999999999
9,12.02,detected,detected,273.321684869989,99.726563651884,stead_event_01260,uw61106652,9,12,0,19.9999999999996
9,12.22,detected,detected,271.439511408018,114.662917039165,stead_event_01263,uw61127281,9,12.3,0,-80.0000000000001
7.99,14.11,detected,detected,273.339463327707,100.700614029575,stead_event_01268,uw61335361,8,13.8,-9.99999999999979,309.999999999999
6,11.78,detected,detected,273.78083465899,106.100209501135,stead_event_01270,uw60814126,6,11.8,0,-20.0000000000014
8.99,10.47,detected,detected,293.317726398283,148.712809328291,stead_event_01276,uw10754098,9,10.4,-9.99999999999979,70.0000000000003
7,10.78,detected,detected,261.72837187332,125.332902539331,stead_event_01278,uw10822653,7,10.5,0,279.999999999999
6,10.51,detected,detected,258.981724147365,114.388758795791,stead_event_01280,uw60802986,6,10.37,0,139.999999999999
8,12.15,detected,detected,398.053202518918,51.1792846043912,stead_event_01288,uw61018456,7,12,1000,150
4.02,8.54,detected,detected,297.978597040168,86.2559628026494,stead_event_01311,nc71529270,4,8,19.9999999999996,539.999999999999
6,10.7,detected,detected,285.921851314437,108.869267453082,stead_event_01317,nc71641181,6,10.6,0,99.9999999999996
4,9.26,detected,detected,276.905064544419,104.657058634544,stead_event_01341,nc71913986,4,9.02,0,240
7,11.1,detected,detected,266.398578989196,102.582683070249,stead_event_01345,nc71967435,7,11.1,0,0
8,13.68,detected,detected,257.455970876888,112.861889267314,stead_event_01352,nc72016185,8,13.69,0,-9.99999999999979
8.02,12.66,detected,detected,287.163602501318,101.385254288584,stead_event_01363,nc72181111,8,12.68,19.9999999999996,-19.9999999999996
5.01,9.7,detected,detected,307.838636919374,102.579103727288,stead_event_01365,nc72184666,5,9.68,9.99999999999979,19.9999999999996
8,11.54,detected,detected,274.194839302294,139.477552360369,stead_event_01374,nc72317021,8,11.15,0,389.999999999999
5.02,8.54,detected,detected,266.379213525032,151.9722501222,stead_event_01375,nc72385361,5,8.15,19.9999999999996,389.999999999999
8,10.38,detected,detected,259.814452878946,135.703033521212,stead_event_01383,nc72447196,8,10.3,0,80.0000000000001
6,11.7,detected,detected,289.350727940764,91.5282872951097,stead_event_01389,nc72554506,6,11.6,0,99.9999999999996
8,16.46,detected,detected,279.344524168652,116.903732778519,stead_event_01391,nc72562151,8,16.44,0,19.9999999999996
5,23.7,detected,detected,263.746473301232,119.526418607135,stead_event_01396,nc72754570,5,23.28,0,419.999999999998
7,23.18,detected,detected,253.511685887133,105.170782234455,stead_event_01397,nc72775466,7,23.09,0,89.9999999999999
7,14.46,detected,detected,255.572232637751,156.11927248466,stead_event_01401,nc72935281,7.07,14.45,-70.0000000000003,9.99999999999979
9,16.79,detected,detected,287.001351729942,95.6908129831008,stead_event_01408,nc73040151,9,16.74,0,49.9999999999972
6,24.94,detected,detected,245.088704993157,86.1091132594242,stead_event_01411,nc71454690,6,24.44,0,500
4,20.62,detected,detected,289.624122814739,89.8179096243324,stead_event_01416,nc71467050,4,20.42,0,199.999999999999
8,26.55,detected,detected,229.923879247033,74.3431780933433,stead_event_01423,nc71496350,8,26.6,0,-50.0000000000007
5.99,13.62,detected,detected,283.795075126668,167.354695466537,stead_event_01429,nc71506955,6,13.65,-9.99999999999979,-30.0000000000011
3.99,17.35,detected,detected,246.911535507793,117.452236495489,stead_event_01450,nc71570140,4,17.42,-9.99999999999979,-70.0000000000003
9.03,21.62,detected,detected,237.9760620186,163.904052607634,stead_event_01456,nc71596680,9.12,21.6,-90.0000000000016,19.9999999999996
6,15.55,detected,detected,253.068256107451,80.6952621419707,stead_event_01460,nc71606825,6.01,15.55,-9.99999999999979,0
9,10.17,detected,detected,250.623616008393,60.4362491759444,stead_event_01465,nc71631875,9,22.1,0,-11930
8.03,21.03,detected,detected,235.648219653447,46.1594377941352,stead_event_01466,nc71646396,8,21.1,29.9999999999994,-70.0000000000003
5,9.3,detected,detected,245.512150812244,60.4321556426677,stead_event_01468,nc71679826,5,18.1,0,-8800
8.03,21.81,detected,detected,236.464872060675,86.7149703002632,stead_event_01470,nc71680150,8,21.57,29.9999999999994,239.999999999998
9,20.74,detected,detected,264.096600202541,82.2038331367798,stead_event_01481,nc71742061,9,20.7,0,39.9999999999991
8,17.02,detected,detected,267.53603545038,81.1920245734818,stead_event_01485,nc71770925,8,17.22,0,-199.999999999999
6,19.58,detected,detected,277.766169127476,74.2051763466506,stead_event_01489,nc71786591,6,19.84,0,-260.000000000002
9,21.43,detected,detected,240.677347135222,103.86831602552,stead_event_01493,nc71815591,9,21.44,0,-10.0000000000016
6,14.98,detected,detected,260.178954685454,56.4122289495439,stead_event_01496,nc71825176,6,13.88,0,1100
6,15.23,detected,detected,264.260017985881,80.0989825024479,stead_event_01505,nc71839310,6,15.29,0,-60.0000000000005
8.03,19.82,detected,detected,244.257963221651,89.4552895446657,stead_event_01507,nc71851530,8,19.72,29.9999999999994,100.000000000001
7.99,21.38,uncertain,detected,257.752673328296,124.604316581739,stead_event_01509,nc71860730,9,21.33,-1010,49.9999999999972
5,16.42,detected,detected,303.339918289443,109.821556833138,stead_event_01513,nc71877765,5,16.5,0,-79.9999999999983
8,17.5,detected,detected,259.0735631525,108.784310383271,stead_event_01540,nc71968980,8,17.59,0,-89.9999999999999
